sigla_uf,cod_uf,cod_mun,nom_mun, pop 
RS,43,14308,Pejuçara,3733
RS,43,14407,Pelotas,324026
RS,43,14423,Picada Café,5732
RS,43,14456,Pinhal,2895
RS,43,14464,Pinhal da Serra,2243
RS,43,14472,Pinhal Grande,4049
RS,43,14498,Pinheirinho do Vale,4539
RS,43,14506,Pinheiro Machado,11380
RS,43,14548,Pinto Bandeira,2712
RS,43,14555,Pirapó,2250
RS,43,14605,Piratini,17434
RS,43,14704,Planalto,10240
RS,43,14753,Poço das Antas,2152
RS,43,14779,Pontão,3278
RS,43,14787,Ponte Preta,1572
RS,43,14803,Portão,36410
RS,43,14902,Porto Alegre,1404269
RS,43,15008,Porto Lucena,4364
RS,43,15057,Porto Mauá,2143
RS,43,15073,Porto Vera Cruz,1560
RS,43,15107,Porto Xavier,9821
RS,43,15131,Pouso Novo,1752
RS,43,15149,Presidente Lucena,3077
RS,43,15156,Progresso,5325
RS,43,15172,Protásio Alves,2025
RS,43,15206,Putinga,3710
RS,43,15305,Quaraí,23475
RS,43,15313,Quatro Irmãos,1552
RS,43,15321,Quevedos,2502
RS,43,15354,Quinze de Novembro,3910
RS,43,15404,Redentora,9244
RS,43,15453,Relvado,1895
RS,43,15503,Restinga Sêca,15129
RS,43,15552,Rio dos Índios,3374
RS,43,15602,Rio Grande,191719
RS,43,15701,Rio Pardo,34447
RS,43,15750,Riozinho,4453
RS,43,15800,Roca Sales,10397
RS,43,15909,Rodeio Bonito,6644
RS,43,15958,Rolador,2277
RS,43,16006,Rolante,21288
RS,43,16105,Ronda Alta,9750
RS,43,16204,Rondinha,4989
RS,43,16303,Roque Gonzales,6579
RS,43,16402,Rosário do Sul,36343
RS,43,16428,Sagrada Família,2466
RS,43,16436,Saldanha Marinho,2581
RS,43,16451,Salto do Jacuí,10200
RS,43,16477,Salvador das Missões,2878
RS,43,16501,Salvador do Sul,7411
RS,43,16600,Sananduva,17130
RS,43,16709,Santa Bárbara do Sul,8083
RS,43,16733,Santa Cecília do Sul,1676
RS,43,16758,Santa Clara do Sul,6845
RS,43,16808,Santa Cruz do Sul,133136
RS,43,16907,Santa Maria,296081
RS,43,16956,Santa Maria do Herval,6541
RS,43,16972,Santa Margarida do Sul,2593
RS,43,17004,Santana da Boa Vista,7120
RS,43,17103,Sant'Ana do Livramento,83764
RS,43,17202,Santa Rosa,77519
RS,43,17251,Santa Tereza,1668
RS,43,17301,Santa Vitória do Palmar,30953
RS,43,17400,Santiago,48959
RS,43,17509,Santo Ângelo,76768
RS,43,17558,Santo Antônio do Palma,2091
RS,43,17608,Santo Antônio da Patrulha,42904
RS,43,17707,Santo Antônio das Missões,10292
RS,43,17756,Santo Antônio do Planalto,2097
RS,43,17806,Santo Augusto,13641
RS,43,17905,Santo Cristo,15325
RS,43,17954,Santo Expedito do Sul,2348
RS,43,18002,São Borja,58757
RS,43,18051,São Domingos do Sul,2755
RS,43,18101,São Francisco de Assis,17634
RS,43,18200,São Francisco de Paula,23682
RS,43,18309,São Gabriel,58263
RS,43,18408,São Jerônimo,20909
RS,43,18424,São João da Urtiga,4433
RS,43,18432,São João do Polêsine,2549
RS,43,18440,São Jorge,2912
RS,43,18457,São José das Missões,2345
RS,43,18465,São José do Herval,1883
RS,43,18481,São José do Hortêncio,4667
RS,43,18499,São José do Inhacorá,2596
RS,43,18507,São José do Norte,25491
RS,43,18606,São José do Ouro,6847
RS,43,18614,São José do Sul,2676
RS,43,18622,São José dos Ausentes,3128
RS,43,18705,São Leopoldo,216964
RS,43,18804,São Lourenço do Sul,41756
RS,43,18903,São Luiz Gonzaga,34690
RS,43,19000,São Marcos,21027
RS,43,19109,São Martinho,5479
RS,43,19125,São Martinho da Serra,2919
RS,43,19158,São Miguel das Missões,6986
RS,43,19208,São Nicolau,5114
RS,43,19307,São Paulo das Missões,5837
RS,43,19356,São Pedro da Serra,3818
RS,43,19364,São Pedro das Missões,1753
RS,43,19372,São Pedro do Butiá,3069
RS,43,19406,São Pedro do Sul,15535
RS,43,19505,São Sebastião do Caí,26300
RS,43,19604,São Sepé,21189
RS,43,19703,São Valentim,3262
RS,43,19711,São Valentim do Sul,2029
RS,43,19737,São Valério do Sul,2547
RS,43,19752,São Vendelino,2259
RS,43,19802,São Vicente do Sul,8154
RS,43,19901,Sapiranga,75613
RS,43,20008,Sapucaia do Sul,130554
RS,43,20107,Sarandi,22693
RS,43,20206,Seberi,11932
RS,43,20230,Sede Nova,2712
RS,43,20263,Segredo,6046
RS,43,20305,Selbach,5108
RS,43,20321,Senador Salgado Filho,2671
RS,43,20354,Sentinela do Sul,5221
RS,43,20404,Serafina Corrêa,16839
RS,43,20453,Sério,1941
RS,43,20503,Sertão,6512
RS,43,20552,Sertão Santana,6062
RS,43,20578,Sete de Setembro,1824
RS,43,20602,Severiano de Almeida,3827
RS,43,20651,Silveira Martins,2070
RS,43,20677,Sinimbu,8578
RS,43,20701,Sobradinho,14209
RS,43,20800,Soledade,30060
RS,43,20859,Tabaí,4552
RS,43,20909,Tapejara,24539
RS,43,21006,Tapera,10570
RS,43,21105,Tapes,14547
RS,43,21204,Taquara,53164
RS,43,21303,Taquari,25004
RS,43,21329,Taquaruçu do Sul,3087
RS,43,21352,Tavares,5554
RS,43,21402,Tenente Portela,14494
RS,43,21436,Terra de Areia,11122
RS,43,21451,Teutônia,32776
RS,43,21469,Tio Hugo,3422
RS,43,21477,Tiradentes do Sul,5132
RS,43,21493,Toropi,2546
RS,43,21501,Torres,41709
RS,43,21600,Tramandaí,51872
RS,43,21626,Travesseiro,2123
RS,43,21634,Três Arroios,2589
RS,43,21667,Três Cachoeiras,11551
RS,43,21709,Três Coroas,25344
RS,43,21808,Três de Maio,25006
RS,43,21832,Três Forquilhas,3139
RS,43,21857,Três Palmeiras,4707
RS,43,21907,Três Passos,25467
RS,43,21956,Trindade do Sul,7065
RS,43,22004,Triunfo,32859
RS,43,22103,Tucunduva,5512
RS,43,22152,Tunas,3685
RS,43,22186,Tupanci do Sul,1371
RS,43,22202,Tupanciretã,19997
RS,43,22251,Tupandi,4981
RS,43,22301,Tuparendi,8342
RS,43,22327,Turuçu,3410
RS,43,22343,Ubiretama,1994
RS,43,22350,União da Serra,1171
RS,43,22376,Unistalda,2180
RS,43,22400,Uruguaiana,115100
RS,43,22509,Vacaria,64033
RS,43,22525,Vale Verde,3137
RS,43,22533,Vale do Sol,9907
RS,43,22541,Vale Real,6152
RS,43,22558,Vanini,2004
RS,43,22608,Venâncio Aires,68420
RS,43,22707,Vera Cruz,26702
RS,43,22806,Veranópolis,23878
RS,43,22855,Vespasiano Corrêa,1821
RS,43,22905,Viadutos,4767
RS,43,23002,Viamão,223679
RS,43,23101,Vicente Dutra,4660
RS,43,23200,Victor Graeff,2685
RS,43,23309,Vila Flores,3608
RS,43,23358,Vila Lângaro,2118
RS,43,23408,Vila Maria,4425
RS,43,23457,Vila Nova do Sul,3629
RS,43,23507,Vista Alegre,2655
RS,43,23606,Vista Alegre do Prata,1608
RS,43,23705,Vista Gaúcha,2785
RS,43,23754,Vitória das Missões,3266
RS,43,23770,Westfália,3096
RS,43,23804,Xangri-lá,16178
MS,50,00203,Água Clara,17072
MS,50,00252,Alcinópolis,4670
MS,50,00609,Amambai,38251
MS,50,00708,Anastácio,23338
MS,50,00807,Anaurilândia,7805
MS,50,00856,Angélica,10663
MS,50,00906,Antônio João,8796
MS,50,01003,Aparecida do Taboado,27862
MS,50,01102,Aquidauana,44437
MS,50,01243,Aral Moreira,10670
MS,50,01508,Bandeirantes,7925
MS,50,01904,Bataguassu,23837
MS,50,02001,Batayporã,11231
MS,50,02100,Bela Vista,23594
MS,50,02159,Bodoquena,8944
MS,50,02209,Bonito,25185
MS,50,02308,Brasilândia,11634
MS,50,02407,Caarapó,33471
MS,50,02605,Camapuã,12428
MS,50,02704,Campo Grande,942140
MS,50,02803,Caracol,5281
MS,50,02902,Cassilândia,20951
MS,50,02951,Chapadão do Sul,30497
MS,50,03108,Corguinho,6025
MS,50,03157,Coronel Sapucaia,13228
MS,50,03207,Corumbá,94874
MS,50,03256,Costa Rica,26187
MS,50,03306,Coxim,32302
MS,50,03454,Deodápolis,13454
MS,50,03488,Dois Irmãos do Buriti,11134
MS,50,03504,Douradina,5800
MS,50,03702,Dourados,261019
MS,50,03751,Eldorado,12107
MS,50,03801,Fátima do Sul,20381
MS,50,03900,Figueirão,3520
MS,50,04007,Glória de Dourados,9998
MS,50,04106,Guia Lopes da Laguna,9912
MS,50,04304,Iguatemi,13808
MS,50,04403,Inocência,8424
MS,50,04502,Itaporã,23818
MS,50,04601,Itaquiraí,19453
MS,50,04700,Ivinhema,29890
MS,50,04809,Japorã,7966
MS,50,04908,Jaraguari,8819
MS,50,05004,Jardim,26214
MS,50,05103,Jateí,3315
MS,50,05152,Juti,6988
MS,50,05202,Ladário,20995
MS,50,05251,Laguna Carapã,7090
MS,50,05400,Maracaju,43247
MS,50,05608,Miranda,24553
MS,50,05681,Mundo Novo,18738
MS,50,05707,Naviraí,50868
MS,50,05806,Nioaque,15255
MS,50,06002,Nova Alvorada do Sul,21476
MS,50,06200,Nova Andradina,52221
MS,50,06259,Novo Horizonte do Sul,5278
MS,50,06275,Paraíso das Águas,5360
MS,50,06309,Paranaíba,40713
MS,50,06358,Paranhos,12926
MS,50,06408,Pedro Gomes,6842
MS,50,06606,Ponta Porã,90756
MS,50,06903,Porto Murtinho,12625
MS,50,07109,Ribas do Rio Pardo,23085
MS,50,07208,Rio Brilhante,38362
MS,50,07307,Rio Negro,4691
MS,50,07406,Rio Verde de Mato Grosso,19810
MS,50,07505,Rochedo,5340
MS,50,07554,Santa Rita do Pardo,7293
MS,50,07695,São Gabriel do Oeste,31846
MS,50,07703,Sete Quedas,10994
MS,50,07802,Selvíria,8000
MS,50,07901,Sidrolândia,51075
MS,50,07935,Sonora,14345
MS,50,07950,Tacuru,10749
MS,50,07976,Taquarussu,3634
MS,50,08008,Terenos,17342
MS,50,08305,Três Lagoas,132651
MS,50,08404,Vicentina,6264
MT,51,00102,Acorizal,5509
MT,51,00201,Água Boa,30795
MT,51,00250,Alta Floresta,56461
MT,51,00300,Alto Araguaia,15358
MT,51,00359,Alto Boa Vista,6551
MT,51,00409,Alto Garças,11786
MT,51,00508,Alto Paraguai,11178
MT,51,00607,Alto Taquari,10729
MT,51,00805,Apiacás,9367
MT,51,01001,Araguaiana,3689
MT,51,01209,Araguainha,998
MT,51,01258,Araputanga,13538
MT,51,01308,Arenápolis,10484
MT,51,01407,Aripuanã,24499
MT,51,01605,Barão de Melgaço,7247
MT,51,01704,Barra do Bugres,27586
MT,51,01803,Barra do Garças,68975
MT,51,01852,Bom Jesus do Araguaia,7671
MT,51,01902,Brasnorte,18407
MT,51,02504,Cáceres,92639
MT,51,02603,Campinápolis,15203
MT,51,02637,Campo Novo do Parecis,43785
MT,51,02678,Campo Verde,46741
MT,51,02686,Campos de Júlio,9039
MT,51,02694,Canabrava do Norte,4463
MT,51,02702,Canarana,25907
MT,51,02793,Carlinda,10138
MT,51,02850,Castanheira,8863
MT,51,03007,Chapada dos Guimarães,19728
MT,51,03056,Cláudia,12118
MT,51,03106,Cocalinho,6331
MT,51,03205,Colíder,30768
MT,51,03254,Colniza,28840
MT,51,03304,Comodoro,20283
MT,51,03353,Confresa,35514
MT,51,03361,Conquista D'Oeste,3687
MT,51,03379,Cotriguaçu,10735
MT,51,03403,Cuiabá,694244
MT,51,03437,Curvelândia,4880
MT,51,03452,Denise,7003
MT,51,03502,Diamantino,22284
MT,51,03601,Dom Aquino,8515
MT,51,03700,Feliz Natal,10551
MT,51,03809,Figueirópolis D'Oeste,3159
MT,51,03858,Gaúcha do Norte,7886
MT,51,03908,General Carneiro,5200
MT,51,03957,Glória D'Oeste,3247
MT,51,04104,Guarantã do Norte,36190
MT,51,04203,Guiratinga,12122
MT,51,04500,Indiavaí,1918
MT,51,04526,Ipiranga do Norte,7772
MT,51,04542,Itanhangá,6723
MT,51,04559,Itaúba,5273
MT,51,04609,Itiquira,11856
MT,51,04807,Jaciara,26713
MT,51,04906,Jangada,7237
MT,51,05002,Jauru,8323
MT,51,05101,Juara,37369
MT,51,05150,Juína,49530
MT,51,05176,Juruena,9635
MT,51,05200,Juscimeira,10526
MT,51,05234,Lambari D'Oeste,5860
MT,51,05259,Lucas do Rio Verde,83770
MT,51,05309,Luciara,2163
MT,51,05507,Vila Bela da Santíssima Trindade,17435
MT,51,05580,Marcelândia,13412
MT,51,05606,Matupá,21238
MT,51,05622,Mirassol d'Oeste,28023
MT,51,05903,Nobres,17118
MT,51,06000,Nortelândia,5817
MT,51,06109,Nossa Senhora do Livramento,12455
MT,51,06158,Nova Bandeirantes,12365
MT,51,06174,Nova Nazaré,4188
MT,51,06182,Nova Lacerda,6432
MT,51,06190,Nova Santa Helena,4281
MT,51,06208,Nova Brasilândia,3691
MT,51,06216,Nova Canaã do Norte,13791
MT,51,06224,Nova Mutum,58832
MT,51,06232,Nova Olímpia,16147
MT,51,06240,Nova Ubiratã,12936
MT,51,06257,Nova Xavantina,26467
MT,51,06265,Novo Mundo,7383
MT,51,06273,Novo Horizonte do Norte,4391
MT,51,06281,Novo São Joaquim,7155
MT,51,06299,Paranaíta,13211
MT,51,06307,Paranatinga,26908
MT,51,06315,Novo Santo Antônio,2106
MT,51,06372,Pedra Preta,19559
MT,51,06422,Peixoto de Azevedo,34493
MT,51,06455,Planalto da Serra,3164
MT,51,06505,Poconé,30278
MT,51,06653,Pontal do Araguaia,7554
MT,51,06703,Ponte Branca,1887
MT,51,06752,Pontes e Lacerda,55050
MT,51,06778,Porto Alegre do Norte,10752
MT,51,06802,Porto dos Gaúchos,6325
MT,51,06828,Porto Esperidião,10781
MT,51,06851,Porto Estrela,3208
MT,51,07008,Poxoréu,20970
MT,51,07040,Primavera do Leste,93263
MT,51,07065,Querência,29280
MT,51,07107,São José dos Quatro Marcos,16979
MT,51,07156,Reserva do Cabaçal,2046
MT,51,07180,Ribeirão Cascalheira,9959
MT,51,07198,Ribeirãozinho,2484
MT,51,07206,Rio Branco,4721
MT,51,07248,Santa Carmem,5427
MT,51,07263,Santo Afonso,2731
MT,51,07297,São José do Povo,2781
MT,51,07305,São José do Rio Claro,14950
MT,51,07354,São José do Xingu,7039
MT,51,07404,São Pedro da Cipa,4122
MT,51,07578,Rondolândia,3423
MT,51,07602,Rondonópolis,253388
MT,51,07701,Rosário Oeste,16127
MT,51,07743,Santa Cruz do Xingu,2340
MT,51,07750,Salto do Céu,4401
MT,51,07768,Santa Rita do Trivelato,3371
MT,51,07776,Santa Terezinha,7591
MT,51,07792,Santo Antônio do Leste,4340
MT,51,07800,Santo Antônio do Leverger,13739
MT,51,07859,São Félix do Araguaia,11384
MT,51,07875,Sapezal,29240
MT,51,07883,Serra Nova Dourada,1792
MT,51,07909,Sinop,199698
MT,51,07925,Sorriso,117605
MT,51,07941,Tabaporã,11280
MT,51,07958,Tangará da Serra,100784
MT,51,08006,Tapurah,15030
MT,51,08055,Terra Nova do Norte,10760
MT,51,08105,Tesouro,3119
MT,51,08204,Torixoréu,3926
MT,51,08303,União do Sul,3947
MT,51,08352,Vale de São Domingos,2754
MT,51,08402,Várzea Grande,315711
MT,51,08501,Vera,13876
MT,51,08600,Vila Rica,20077
MT,51,08808,Nova Guarita,5027
MT,51,08857,Nova Marilândia,3624
MT,51,08907,Nova Maringá,5810
MT,51,08956,Nova Monte Verde,8931
GO,52,00050,Abadia de Goiás,19141
GO,52,00100,Abadiânia,15498
GO,52,00134,Acreúna,20506
GO,52,00159,Adelândia,2393
GO,52,00175,Água Fria de Goiás,5546
GO,52,00209,Água Limpa,1853
GO,52,00258,Águas Lindas de Goiás,208892
GO,52,00308,Alexânia,28690
GO,52,00506,Aloândia,1891
GO,52,00555,Alto Horizonte,6061
GO,52,00605,Alto Paraíso de Goiás,10414
GO,52,00803,Alvorada do Norte,8412
GO,52,00829,Amaralina,3796
GO,52,00852,Americano do Brasil,4937
GO,52,00902,Amorinópolis,2982
GO,52,01108,Anápolis,393417
GO,52,01207,Anhanguera,927
GO,52,01306,Anicuns,19762
GO,52,01405,Aparecida de Goiânia,500760
GO,52,01454,Aparecida do Rio Doce,2918
GO,52,01504,Aporé,4067
GO,52,01603,Araçu,3859
GO,52,01702,Aragarças,18096
GO,52,01801,Aragoiânia,11614
GO,52,02155,Araguapaz,6986
GO,52,02353,Arenópolis,2964
GO,52,02502,Aruanã,8139
GO,52,02601,Aurilândia,3390
GO,52,02809,Avelinópolis,2470
GO,52,03104,Baliza,3342
GO,52,03203,Barro Alto,11252
GO,52,03302,Bela Vista de Goiás,33912
GO,52,03401,Bom Jardim de Goiás,7676
GO,52,03500,Bom Jesus de Goiás,22320
GO,52,03559,Bonfinópolis,10300
GO,52,03575,Bonópolis,3171
GO,52,03609,Brazabrantes,3981
GO,52,03807,Britânia,6008
GO,52,03906,Buriti Alegre,10892
GO,52,03939,Buriti de Goiás,2720
GO,52,03962,Buritinópolis,3110
GO,52,04003,Cabeceiras,7342
GO,52,04102,Cachoeira Alta,12488
GO,52,04201,Cachoeira de Goiás,1384
GO,52,04250,Cachoeira Dourada,7566
GO,52,04300,Caçu,15049
GO,52,04409,Caiapônia,17108
GO,52,04508,Caldas Novas,93483
GO,52,04557,Caldazinha,4450
GO,52,04607,Campestre de Goiás,3735
GO,52,04656,Campinaçu,3707
GO,52,04706,Campinorte,13016
GO,52,04805,Campo Alegre de Goiás,7424
GO,52,04854,Campo Limpo de Goiás,8081
GO,52,04904,Campos Belos,18357
GO,52,04953,Campos Verdes,4446
GO,52,05000,Carmo do Rio Verde,9484
GO,52,05059,Castelândia,2978
GO,52,05109,Catalão,110612
GO,52,05208,Caturaí,5259
GO,52,05307,Cavalcante,10991
GO,52,05406,Ceres,21633
GO,52,05455,Cezarina,7722
GO,52,05471,Chapadão do Céu,13250
GO,52,05497,Cidade Ocidental,84581
GO,52,05513,Cocalzinho de Goiás,24018
GO,52,05521,Colinas do Sul,3967
GO,52,05703,Córrego do Ouro,2424
GO,52,05802,Corumbá de Goiás,9801
GO,52,05901,Corumbaíba,8739
GO,52,06206,Cristalina,58940
GO,52,06305,Cristianópolis,3682
GO,52,06404,Crixás,20227
GO,52,06503,Cromínia,3926
GO,52,06602,Cumari,2915
GO,52,06701,Damianópolis,3790
GO,52,06800,Damolândia,2724
GO,52,06909,Davinópolis,1798
GO,52,07105,Diorama,2071
GO,52,07253,Doverlândia,6853
GO,52,07352,Edealina,3900
GO,52,07402,Edéia,12666
GO,52,07501,Estrela do Norte,3186
GO,52,07535,Faina,7054
GO,52,07600,Fazenda Nova,5871
GO,52,07808,Firminópolis,9904
GO,52,07907,Flores de Goiás,11627
GO,52,08004,Formosa,112542
GO,52,08103,Formoso,4658
GO,52,08152,Gameleira de Goiás,3450
GO,52,08301,Divinópolis de Goiás,4441
GO,52,08400,Goianápolis,14036
GO,52,08509,Goiandira,5023
GO,52,08608,Goianésia,73201
GO,52,08707,Goiânia,1414483
GO,52,08806,Goianira,69511
GO,52,08905,Goiás,23485
GO,52,09101,Goiatuba,36936
GO,52,09150,Gouvelândia,5127
GO,52,09200,Guapó,17463
GO,52,09291,Guaraíta,2169
GO,52,09408,Guarani de Goiás,4024
GO,52,09457,Guarinos,2167
GO,52,09606,Heitoraí,3146
GO,52,09705,Hidrolândia,27530
GO,52,09804,Hidrolina,4848
GO,52,09903,Iaciara,11462
GO,52,09937,Inaciolândia,5958
GO,52,09952,Indiara,16829
GO,52,10000,Inhumas,53315
GO,52,10109,Ipameri,24617
GO,52,10158,Ipiranga de Goiás,2907
GO,52,10208,Iporá,35284
GO,52,10307,Israelândia,2543
GO,52,10406,Itaberaí,47016
GO,52,10562,Itaguari,4939
GO,52,10604,Itaguaru,4906
GO,52,10802,Itajá,4468
GO,52,10901,Itapaci,21547
GO,52,11008,Itapirapuã,7987
GO,52,11206,Itapuranga,28522
GO,52,11305,Itarumã,7029
GO,52,11404,Itauçu,8693
GO,52,11503,Itumbiara,113838
GO,52,11602,Ivolândia,2664
GO,52,11701,Jandaia,6273
GO,52,11800,Jaraguá,43928
GO,52,11909,Jataí,104656
GO,52,12006,Jaupaci,2934
GO,52,12055,Jesúpolis,2113
GO,52,12105,Joviânia,7164
GO,52,12204,Jussara,19582
GO,52,12253,Lagoa Santa,1568
GO,52,12303,Leopoldo de Bulhões,8777
GO,52,12501,Luziânia,196416
GO,52,12600,Mairipotaba,2476
GO,52,12709,Mambaí,8144
GO,52,12808,Mara Rosa,10705
GO,52,12907,Marzagão,2764
GO,52,12956,Matrinchã,4042
GO,52,13004,Maurilândia,9684
GO,52,13053,Mimoso de Goiás,2572
GO,52,13087,Minaçu,26994
GO,52,13103,Mineiros,71108
GO,52,13400,Moiporá,1701
GO,52,13509,Monte Alegre de Goiás,6643
GO,52,13707,Montes Claros de Goiás,9530
GO,52,13756,Montividiu,12716
GO,52,13772,Montividiu do Norte,3647
GO,52,13806,Morrinhos,49965
GO,52,13855,Morro Agudo de Goiás,2440
GO,52,13905,Mossâmedes,4791
GO,52,14002,Mozarlândia,15284
GO,52,14051,Mundo Novo,6273
GO,52,14101,Mutunópolis,3574
GO,52,14408,Nazário,9247
GO,52,14507,Nerópolis,33898
GO,52,14606,Niquelândia,35609
GO,52,14705,Nova América,2331
GO,52,14804,Nova Aurora,2103
GO,52,14838,Nova Crixás,13325
GO,52,14861,Nova Glória,8307
GO,52,14879,Nova Iguaçu de Goiás,3010
GO,52,14903,Nova Roma,3076
GO,52,15009,Nova Veneza,9152
GO,52,15207,Novo Brasil,3605
GO,52,15231,Novo Gama,97976
GO,52,15256,Novo Planalto,3698
GO,52,15306,Orizona,16127
GO,52,15405,Ouro Verde de Goiás,4060
GO,52,15504,Ouvidor,7192
GO,52,15603,Padre Bernardo,34314
GO,52,15652,Palestina de Goiás,3505
GO,52,15702,Palmeiras de Goiás,32004
GO,52,15801,Palmelo,2293
GO,52,15900,Palminópolis,3848
GO,52,16007,Panamá,2968
GO,52,16304,Paranaiguara,9497
GO,52,16403,Paraúna,10383
GO,52,16452,Perolândia,3175
GO,52,16809,Petrolina de Goiás,8854
GO,52,16908,Pilar de Goiás,2332
GO,52,17104,Piracanjuba,23771
GO,52,17203,Piranhas,11532
GO,52,17302,Pirenópolis,26598
GO,52,17401,Pires do Rio,33193
GO,52,17609,Planaltina,108846
GO,52,17708,Pontalina,18843
GO,52,18003,Porangatu,44061
GO,52,18052,Porteirão,4085
GO,52,18102,Portelândia,3322
GO,52,18300,Posse,34450
GO,52,18391,Professor Jamil,3325
GO,52,18508,Quirinópolis,50540
GO,52,18607,Rialma,12054
GO,52,18706,Rianápolis,3972
GO,52,18789,Rio Quente,3967
GO,52,18805,Rio Verde,214607
GO,52,18904,Rubiataba,19803
GO,52,19001,Sanclerlândia,8300
GO,52,19100,Santa Bárbara de Goiás,6182
GO,52,19209,Santa Cruz de Goiás,3107
GO,52,19258,Santa Fé de Goiás,4985
GO,52,19308,Santa Helena de Goiás,37193
GO,52,19357,Santa Isabel,3510
GO,52,19407,Santa Rita do Araguaia,7239
GO,52,19456,Santa Rita do Novo Destino,2948
GO,52,19506,Santa Rosa de Goiás,2810
GO,52,19605,Santa Tereza de Goiás,3322
GO,52,19704,Santa Terezinha de Goiás,10370
GO,52,19712,Santo Antônio da Barra,4287
GO,52,19738,Santo Antônio de Goiás,7448
GO,52,19753,Santo Antônio do Descoberto,68654
GO,52,19803,São Domingos,9710
GO,52,19902,São Francisco de Goiás,6379
GO,52,20009,São João d'Aliança,11275
GO,52,20058,São João da Paraúna,1898
GO,52,20108,São Luís de Montes Belos,33279
GO,52,20157,São Luiz do Norte,4947
GO,52,20207,São Miguel do Araguaia,22738
GO,52,20264,São Miguel do Passa Quatro,4234
GO,52,20280,São Patrício,2138
GO,52,20405,São Simão,17619
GO,52,20454,Senador Canedo,153522
GO,52,20504,Serranópolis,8295
GO,52,20603,Silvânia,22230
GO,52,20686,Simolândia,5715
GO,52,20702,Sítio d'Abadia,2939
GO,52,21007,Taquaral de Goiás,4038
GO,52,21080,Teresina de Goiás,2695
GO,52,21197,Terezópolis de Goiás,7842
GO,52,21304,Três Ranchos,2906
GO,52,21403,Trindade,149167
GO,52,21452,Trombas,3123
GO,52,21502,Turvânia,4462
GO,52,21551,Turvelândia,4847
GO,52,21577,Uirapuru,3874
GO,52,21601,Uruaçu,43728
GO,52,21700,Uruana,13681
GO,52,21809,Urutaí,3119
GO,52,21858,Valparaíso de Goiás,196967
GO,52,21908,Varjão,3720
GO,52,22005,Vianópolis,14046
GO,52,22054,Vicentinópolis,8776
GO,52,22203,Vila Boa,3686
GO,52,22302,Vila Propício,5646
DF,53,00108,Brasília,2923369
